	protein_sequence1	protein_sequence2	interaction
2796	934	1114	1
2797	934	1095	1
2798	934	2280	1
2799	934	2034	1
2800	871	2050	1
2801	1949	2280	1
2802	562	2280	1
2803	2606	2134	1
2804	1584	471	1
2805	2248	2249	1
2806	243	2280	1
2807	632	2331	1
2808	1205	2297	1
2809	1205	1883	1
2810	1371	2249	1
2811	1449	328	1
2812	1449	1757	1
2813	1058	2034	1
2814	2617	2589	1
2815	2617	949	1
2816	2617	2211	1
2817	332	650	1
2818	62	328	1
2819	572	1435	1
2820	2315	2280	1
2821	2667	2331	1
2822	1298	1710	1
2823	2391	1576	1
2824	723	2034	1
2825	723	328	1
2826	1579	1024	1
2827	2254	2034	1
2828	727	2034	1
2829	964	2034	1
2830	257	2280	1
2831	257	2331	1
2832	1705	2500	1
2833	2648	1435	1
2834	948	1300	1
2835	1220	1435	1
2836	1243	144	1
2837	649	471	1
2838	649	328	1
2839	175	2034	1
2840	525	1679	1
2841	1550	1883	1
2842	1550	2297	1
2843	593	683	1
2844	593	2280	1
2845	1665	2150	1
2846	77	601	1
2847	77	1563	1
2848	77	1653	1
2849	77	377	1
2850	2332	1760	1
2851	2332	1114	1
2852	2332	1787	1
2853	2332	2280	1
2854	2332	1270	1
2855	2332	2211	1
2856	567	2211	1
2857	1504	1957	1
2858	1262	2280	1
2859	1262	1757	1
2860	893	1351	1
2861	724	2280	1
2862	724	2034	1
2863	823	2249	1
2864	1647	2249	1
2865	260	949	1
2866	260	2034	1
2867	942	2034	1
2868	28	1653	1
2869	1511	2280	1
2870	1511	2211	1
2871	265	2280	1
2872	32	2280	1
2873	2198	377	1
2874	2198	328	1
2875	903	750	1
2876	2054	1215	1
2877	2054	49	1
2878	118	2280	1
2879	118	471	1
2880	2289	328	1
2881	745	390	1
2882	745	2074	1
2883	745	1444	1
2884	745	708	1
2885	745	2560	1
2886	1156	2249	1
2887	2264	1211	1
2888	2264	1460	1
2889	2264	1260	1
2890	2392	1893	1
2891	2348	1180	1
2892	2348	2597	1
2893	2348	2134	1
2894	2348	1435	1
2895	2348	725	1
2896	2348	906	1
2897	2348	2249	1
2898	542	2249	1
2899	1064	692	1
2900	1428	2249	1
2901	67	737	1
2902	67	692	1
2903	67	1166	1
2904	694	692	1
2905	2250	692	1
2906	958	1429	1
2907	958	2249	1
2908	902	2249	1
2909	2698	1757	1
2910	1087	784	1
2911	1752	1375	1
2912	1752	144	1
2913	1752	20	1
2914	1752	768	1
2915	943	328	1
2916	943	471	1
2917	1602	471	1
2918	926	328	1
2919	1041	471	1
2920	1041	328	1
2921	1962	471	1
2922	33	2249	1
2923	33	328	1
2924	33	1679	1
2925	33	937	1
2926	33	471	1
2927	1088	328	1
2928	1175	2056	1
2929	1795	2280	1
2930	1795	2249	1
2931	1795	2134	1
2932	2507	471	1
2933	686	692	1
2934	2142	471	1
2935	1319	328	1
2936	298	1286	1
2937	298	2031	1
2938	142	377	1
2939	1446	692	1
2940	762	471	1
2941	762	328	1
2942	445	471	1
2943	2200	2249	1
2944	2200	780	1
2945	2530	1429	1
2946	805	1600	1
2947	805	2641	1
2948	805	2050	1
2949	805	937	1
2950	805	1679	1
2951	2402	2331	1
2952	2402	683	1
2953	2402	2280	1
2954	718	377	1
2955	718	1429	1
2956	718	1653	1
2957	718	2331	1
2958	718	692	1
2959	902	1429	1
2960	902	2249	1
2961	398	107	1
2962	398	1909	1
2963	398	27	1
2964	398	1488	1
2965	398	1157	1
2966	398	1710	1
2967	398	2280	1
2968	398	268	1
2969	398	2074	1
2970	398	2281	1
2971	398	2281	1
2972	398	2281	1
2973	398	2281	1
2974	398	551	1
2975	1416	2211	1
2976	19	2249	1
2977	19	2280	1
2978	1104	2280	1
2979	261	2134	1
2980	1739	1653	1
2981	1739	1975	1
2982	1739	824	1
2983	1739	84	1
2984	1739	1787	1
2985	1739	1981	1
2986	1739	2453	1
2987	1739	1563	1
2988	1739	503	1
2989	1739	1512	1
2990	1739	171	1
2991	1739	692	1
2992	1047	1097	1
2993	1047	2280	1
2994	1749	2249	1
2995	2443	2714	1
2996	13	2249	1
2997	817	908	1
2998	817	1975	1
2999	817	377	1
3000	817	84	1
3001	817	1097	1
3002	817	2211	1
3003	817	2327	1
3004	817	1822	1
3005	817	171	1
3006	817	2280	1
3007	1704	692	1
3008	102	1653	1
3009	102	2211	1
3010	1019	1653	1
3011	1019	2211	1
3012	1019	503	1
3013	2610	2280	1
3014	2610	2211	1
3015	1623	1883	1
3016	1084	1653	1
3017	1084	377	1
3018	1084	1787	1
3019	1084	2280	1
3020	1084	1563	1
3021	1920	2280	1
3022	1274	1653	1
3023	1274	377	1
3024	1274	1787	1
3025	1274	2280	1
3026	1274	1563	1
3027	2330	780	1
3028	2330	253	1
3029	1463	2331	1
3030	2733	328	1
3031	2733	471	1
3032	1484	2134	1
3033	527	328	1
3034	441	2249	1
3035	441	2134	1
3036	441	218	1
3037	441	2450	1
3038	441	824	1
3039	441	725	1
3040	216	2134	1
3041	216	1300	1
3042	216	1372	1
3043	216	824	1
3044	216	650	1
3045	216	592	1
3046	216	2214	1
3047	216	2450	1
3048	216	290	1
3049	216	709	1
3050	2495	1444	1
3051	2495	1847	1
3052	2495	708	1
3053	2495	2262	1
3054	2495	414	1
3055	2495	2163	1
3056	2495	2074	1
3057	2495	2560	1
3058	2495	1284	1
3059	2495	1294	1
3060	2495	39	1
3061	2495	1824	1
3062	2495	2057	1
3063	2495	1660	1
3064	658	377	1
3065	658	2280	1
3066	2569	2034	1
3067	2569	2211	1
3068	1171	1435	1
3069	1171	377	1
3070	1171	2280	1
3071	652	2196	1
3072	247	1653	1
3073	247	377	1
3074	247	1134	1
3075	2212	1710	1
3076	350	1653	1
3077	350	2034	1
3078	350	2331	1
3079	350	377	1
3080	350	2280	1
3081	350	471	1
3082	350	54	1
3083	350	210	1
3084	2623	76	1
3085	854	1653	1
3086	854	2034	1
3087	854	1975	1
3088	854	1787	1
3089	5	2280	1
3090	337	1653	1
3091	337	377	1
3092	337	2211	1
3093	810	2331	1
3094	810	2249	1
3095	152	1972	1
3096	1008	2249	1
3097	1377	780	1
3098	827	2249	1
3099	164	2327	1
3100	164	908	1
3101	164	2589	1
3102	164	1760	1
3103	164	2331	1
3104	164	1114	1
3105	164	1975	1
3106	164	377	1
3107	164	800	1
3108	164	1811	1
3109	164	84	1
3110	164	26	1
3111	164	401	1
3112	164	1097	1
3113	164	693	1
3114	164	970	1
3115	164	2211	1
3116	164	1757	1
3117	164	2453	1
3118	164	485	1
3119	164	503	1
3120	164	1512	1
3121	164	1134	1
3122	164	683	1
3123	164	1270	1
3124	164	1822	1
3125	164	1036	1
3126	164	171	1
3127	164	124	1
3128	164	2280	1
3129	371	2134	1
3130	2144	377	1
3131	2144	692	1
3132	499	780	1
3133	499	2280	1
3134	499	2211	1
3135	2273	1883	1
3136	2273	1830	1
3137	1534	2327	1
3138	1534	908	1
3139	1534	1114	1
3140	1534	377	1
3141	1534	2280	1
3142	1534	2211	1
3143	1534	1757	1
3144	1534	439	1
3145	1534	683	1
3146	1849	962	1
3147	1849	2331	1
3148	1849	1975	1
3149	1849	377	1
3150	1849	800	1
3151	1849	84	1
3152	1849	2196	1
3153	1849	2280	1
3154	1849	485	1
3155	1849	1563	1
3156	1849	1134	1
3157	206	328	1
3158	1965	2134	1
3159	1965	2450	1
3160	1965	290	1
3161	442	2134	1
3162	442	1300	1
3163	442	1197	1
3164	442	1372	1
3165	442	650	1
3166	442	592	1
3167	442	2450	1
3168	442	725	1
3169	442	709	1
3170	442	824	1
3171	1955	2706	1
3172	1955	2580	1
3173	1955	2685	1
3174	1955	2034	1
3175	2573	2249	1
3176	1983	387	1
3177	2734	2280	1
3178	1322	2327	1
3179	1322	908	1
3180	1322	1653	1
3181	1322	377	1
3182	1322	2280	1
3183	1322	1757	1
3184	1322	513	1
3185	1322	683	1
3186	1492	692	1
3187	989	692	1
3188	1325	2211	1
3189	1409	471	1
3190	722	2331	1
3191	722	1710	1
3192	2664	2134	1
3193	2664	1308	1
3194	2664	1300	1
3195	2664	1197	1
3196	2664	1372	1
3197	2664	824	1
3198	2664	650	1
3199	2664	924	1
3200	2664	709	1
3201	2664	592	1
3202	2664	2450	1
3203	1397	1883	1
3204	1397	2280	1
3205	1397	937	1
3206	2663	2331	1
3207	2663	1294	1
3208	2663	2211	1
3209	2035	1215	1
3210	1816	1653	1
3211	1816	2331	1
3212	1816	377	1
3213	1816	2280	1
3214	1816	1757	1
3215	1816	1563	1
3216	1979	780	1
3217	1979	2249	1
3218	245	2211	1
3219	245	1757	1
3220	1938	1134	1
3221	1582	2331	1
3222	1523	1710	1
3223	1131	1373	1
3224	226	1859	1
3225	1365	2280	1
3226	604	486	1
3227	604	1518	1
3228	2501	1653	1
3229	2501	2331	1
3230	2501	1975	1
3231	2501	377	1
3232	2501	800	1
3233	2501	824	1
3234	2501	84	1
3235	2501	1787	1
3236	2501	2196	1
3237	2501	2211	1
3238	2501	485	1
3239	2501	1134	1
3240	2501	135	1
3241	579	2280	1
3242	326	144	1
3243	326	2685	1
3244	326	2580	1
3245	326	1263	1
3246	326	2280	1
3247	2251	1972	1
3248	2251	1686	1
3249	1759	2249	1
3250	910	328	1
3251	910	471	1
3252	2078	2034	1
3253	1936	1653	1
3254	1936	1975	1
3255	1936	824	1
3256	1936	84	1
3257	1936	1787	1
3258	1936	1981	1
3259	1936	2453	1
3260	1936	1563	1
3261	1936	503	1
3262	1936	1512	1
3263	1936	171	1
3264	1936	416	1
3265	1936	692	1
3266	1312	784	1
3267	1715	328	1
3268	1982	692	1
3269	1140	692	1
3270	1558	693	1
3271	353	693	1
3272	1216	2034	1
3273	1216	780	1
3274	1216	620	1
3275	1216	701	1
3276	120	290	1
3277	120	841	1
3278	120	1829	1
3279	120	2211	1
3280	2663	2331	1
3281	2663	1294	1
3282	2663	2211	1
3283	1862	1762	1
3284	816	2034	1
3285	958	2249	1
3286	184	2249	1
3287	44	1883	1
3288	705	2280	1
3289	880	1419	1
3290	8	1213	1
3291	456	1653	1
3292	456	377	1
3293	456	2211	1
3294	456	1757	1
3295	2673	2034	1
3296	1382	708	1
3297	1382	2034	1
3298	1810	2589	1
3299	1810	1114	1
3300	1810	702	1
3301	1810	1811	1
3302	1810	1294	1
3303	1810	2211	1
3304	1810	2453	1
3305	1810	503	1
3306	1810	1151	1
3307	1810	683	1
3308	1810	1036	1
3309	1810	2280	1
3310	1596	601	1
3311	1596	2211	1
3312	1596	471	1
3313	399	2280	1
3314	2682	2036	1
3315	1200	2280	1
3316	1323	1017	1
3317	1054	2034	1
3318	21	924	1
3319	21	2281	1
3320	2421	1653	1
3321	2421	1818	1
3322	2421	2034	1
3323	2421	2331	1
3324	2421	1975	1
3325	2421	377	1
3326	2421	800	1
3327	2421	84	1
3328	2421	2196	1
3329	2421	2280	1
3330	2421	485	1
3331	1338	144	1
3332	1338	2280	1
3333	281	1890	1
3334	281	290	1
3335	281	2589	1
3336	281	1760	1
3337	281	818	1
3338	281	377	1
3339	281	1787	1
3340	281	970	1
3341	281	2453	1
3342	281	1134	1
3343	281	328	1
3344	1557	1975	1
3345	500	2034	1
3346	500	1435	1
3347	500	1787	1
3348	831	701	1
3349	2493	2034	1
3350	2493	2331	1
3351	2493	2211	1
3352	2493	2280	1
3353	153	917	1
3354	2534	1757	1
3355	232	393	1
3356	2651	1818	1
3357	2651	2196	1
3358	843	1757	1
3359	295	471	1
3360	1770	2165	1
3361	2123	1653	1
3362	2123	693	1
3363	813	2453	1
3364	1726	2134	1
3365	1780	2280	1
3366	2066	2500	1
3367	2197	2706	1
3368	1378	1757	1
3369	672	2355	1
3370	404	401	1
3371	1183	683	1
3372	1724	2589	1
3373	2725	171	1
3374	2725	1653	1
3375	2725	693	1
3376	2725	26	1
3377	2725	1710	1
3378	628	2196	1
3379	2593	1097	1
3380	2593	513	1
3381	2593	970	1
3382	2593	1653	1
3383	2593	2589	1
3384	2593	1760	1
3385	2593	1684	1
3386	2593	401	1
3387	2593	1822	1
3388	2593	1151	1
3389	2593	683	1
3390	2593	1595	1
3391	2593	2331	1
3392	2593	1036	1
3393	2593	693	1
3394	2593	1114	1
3395	2593	1787	1
3396	2593	377	1
3397	2593	917	1
3398	2593	124	1
3399	2593	1957	1
3400	2593	1811	1
3401	2593	2280	1
3402	2593	1757	1
3403	2593	317	1
3404	1315	2034	1
3405	2607	970	1
3406	2607	2589	1
3407	2607	1760	1
3408	2607	26	1
3409	2607	2211	1
3410	2174	2280	1
3411	2080	1710	1
3412	2395	2280	1
3413	2286	2280	1
3414	1020	1757	1
3415	564	1036	1
3416	2423	2034	1
3417	2423	2196	1
3418	2423	1975	1
3419	2423	377	1
3420	2423	84	1
3421	2731	1883	1
3422	2731	2331	1
3423	2731	2297	1
3424	2577	2034	1
3425	1052	924	1
3426	183	2355	1
3427	2380	503	1
3428	2380	171	1
3429	2380	1653	1
3430	2380	1512	1
3431	2380	2034	1
3432	2380	1787	1
3433	2380	1975	1
3434	2380	1563	1
3435	2380	692	1
3436	2380	824	1
3437	2380	84	1
3438	2380	1981	1
3439	2380	2453	1
3440	2014	1213	1
3441	1891	1710	1
3442	1681	1153	1
3443	2178	2331	1
3444	203	780	1
3445	61	328	1
3446	61	377	1
3447	61	471	1
3448	1789	1	1
3449	1789	1883	1
3450	1109	2034	1
3451	2232	2281	1
3452	2232	2331	1
3453	2232	1883	1
3454	2232	924	1
3455	2232	2280	1
3456	1068	780	1
3457	877	2331	1
3458	2070	1710	1
3459	1458	401	1
3460	1688	780	1
3461	1688	328	1
3462	1688	471	1
3463	1835	471	1
3464	1805	1435	1
3465	1186	1389	1
3466	1186	234	1
3467	1695	2331	1
3468	482	1975	1
3469	482	377	1
3470	482	800	1
3471	482	84	1
3472	2383	2034	1
3473	2704	328	1
3474	2704	471	1
3475	7	1883	1
3476	7	2297	1
3477	2263	393	1
3478	563	1975	1
3479	563	2280	1
3480	563	750	1
3481	2234	328	1
3482	1240	2107	1
3483	1240	2281	1
3484	1240	2034	1
3485	1209	471	1
3486	2367	2331	1
3487	2049	1373	1
3488	2429	1710	1
3489	448	1883	1
3490	448	1710	1
3491	448	2297	1
3492	285	1429	1
3493	2295	144	1
3494	2091	1435	1
3495	1672	2331	1
3496	872	2170	1
3497	2175	2034	1
3498	2175	2280	1
3499	2175	471	1
3500	1297	1134	1
3501	1297	377	1
3502	2683	328	1
3503	274	2034	1
3504	1873	290	1
3505	1873	1622	1
3506	1873	438	1
3507	1265	2281	1
3508	1265	2281	1
3509	1265	2281	1
3510	1265	2281	1
3511	2657	1710	1
3512	992	328	1
3513	1736	1757	1
3514	2287	328	1
3515	367	1818	1
3516	2125	2281	1
3517	2125	924	1
3518	129	2355	1
3519	1250	2165	1
3520	1250	328	1
3521	59	2034	1
3522	2187	2165	1
3523	1167	26	1
3524	2302	1435	1
3525	1496	2280	1
3526	29	2249	1
3527	2104	2355	1
3528	1181	2280	1
3529	2017	2134	1
3530	1613	377	1
3531	2013	1822	1
3532	2013	1883	1
3533	2013	1830	1
3534	2013	26	1
3535	2013	1975	1
3536	2013	377	1
3537	2013	800	1
3538	2013	1757	1
3539	2013	84	1
3540	2013	2297	1
3541	2013	485	1
3542	1471	1036	1
3543	778	2211	1
3544	778	2034	1
3545	778	2280	1
3546	173	780	1
3547	1855	1653	1
3548	1855	2331	1
3549	1855	1787	1
3550	1855	1975	1
3551	474	2280	1
3552	294	1679	1
3553	294	937	1
3554	294	1024	1
3555	294	393	1
3556	1950	328	1
3557	1950	471	1
3558	2448	1622	1
3559	2448	1213	1
3560	2448	1680	1
3561	2448	601	1
3562	2448	377	1
3563	2448	304	1
3564	2448	784	1
3565	835	2280	1
3566	2559	2249	1
3567	2650	2331	1
3568	756	784	1
3569	1089	1153	1
3570	2431	2280	1
3571	2184	1213	1
3572	2466	2331	1
3573	469	2280	1
3574	2043	2034	1
3575	286	1622	1
3576	286	784	1
3577	286	1278	1
3578	275	2211	1
3579	275	2211	1
3580	275	2034	1
3581	275	2134	1
3582	2033	2249	1
3583	707	2034	1
3584	2094	1622	1
3585	2094	377	1
3586	2094	438	1
3587	648	2034	1
3588	15	1710	1
3589	202	2249	1
3590	2183	2249	1
3591	2430	2249	1
3592	2420	1710	1
3593	137	2211	1
3594	137	2280	1
3595	137	1563	1
3596	137	1710	1
3597	1806	917	1
3598	1556	2034	1
3599	2441	1435	1
3600	1012	1653	1
3601	1424	784	1
3602	1820	2331	1
3603	1359	328	1
3604	1359	471	1
3605	2693	1	1
3606	2693	1883	1
3607	2283	328	1
3608	287	784	1
3609	2634	2327	1
3610	2634	908	1
3611	2634	1595	1
3612	2634	328	1
3613	141	1883	1
3614	141	2297	1
3615	2705	1883	1
3616	2705	2297	1
3617	1276	2249	1
3618	1163	2173	1
3619	1163	1622	1
3620	1163	784	1
3621	580	377	1
3622	1339	2280	1
3623	2539	2331	1
3624	299	2543	1
3625	50	144	1
3626	50	2034	1
3627	50	981	1
3628	50	26	1
3629	50	1710	1
3630	2045	937	1
3631	41	1883	1
3632	41	2297	1
3633	2700	1435	1
3634	1370	2543	1
3635	1370	246	1
3636	132	2249	1
3637	132	2280	1
3638	1645	1883	1
3639	1645	2297	1
3640	431	2173	1
3641	431	784	1
3642	372	1883	1
3643	372	2297	1
3644	458	1429	1
3645	458	1157	1
3646	1086	401	1
3647	2112	2034	1
3648	1042	2034	1
3649	1475	2281	1
3650	1475	2355	1
3651	1475	924	1
3652	1834	2134	1
3653	1834	2450	1
3654	876	1617	1
3655	876	1883	1
3656	876	1	1
3657	406	1883	1
3658	406	2297	1
3659	288	2034	1
3660	2100	1684	1
3661	2523	1710	1
3662	1469	290	1
3663	656	798	1
3664	656	780	1
3665	656	328	1
3666	43	1373	1
3667	1236	2331	1
3668	2681	2280	1
3669	1978	2280	1
3670	2345	2280	1
3671	1856	1653	1
3672	1856	2196	1
3673	1856	1787	1
3674	1856	1975	1
3675	1856	2280	1
3676	1856	377	1
3677	1856	84	1
3678	1856	471	1
3679	1586	2034	1
3680	2269	2331	1
3681	424	2355	1
3682	1815	393	1
3683	38	1762	1
3684	169	2331	1
3685	169	1757	1
3686	2352	328	1
3687	714	2034	1
3688	1096	1373	1
3689	1621	377	1
3690	354	2034	1
3691	1431	2331	1
3692	1150	2280	1
3693	502	1653	1
3694	502	2211	1
3695	502	1563	1
3696	965	1762	1
3697	965	1157	1
3698	2434	1036	1
3699	1910	1677	1
3700	16	328	1
3701	786	1097	1
3702	786	1975	1
3703	786	377	1
3704	1821	683	1
3705	1821	2249	1
3706	1821	1114	1
3707	1821	2280	1
3708	2375	1677	1
3709	1102	2196	1
3710	1454	2211	1
3711	1454	2034	1
3712	1454	2280	1
3713	2414	1114	1
3714	423	2034	1
3715	423	2280	1
3716	1465	1653	1
3717	979	328	1
3718	1842	2331	1
3719	1842	26	1
3720	2271	1036	1
3721	2271	1757	1
3722	2082	1710	1
3723	151	144	1
3724	151	1824	1
3725	151	2034	1
3726	151	1114	1
3727	151	30	1
3728	221	2034	1
3729	1791	952	1
3730	1791	2034	1
3731	1791	1419	1
3732	1791	11	1
3733	1791	390	1
3734	1791	30	1
3735	1476	471	1
3736	766	2034	1
3737	766	377	1
3738	477	1883	1
3739	477	2297	1
3740	866	2249	1
3741	735	2484	1
3742	735	2665	1
3743	735	1660	1
3744	735	1157	1
3745	735	2560	1
3746	735	771	1
3747	735	473	1
3748	479	2211	1
3749	479	2331	1
3750	479	1036	1
3751	479	2196	1
3752	479	1975	1
3753	479	1757	1
3754	860	144	1
3755	860	2211	1
3756	2474	650	1
3757	535	2249	1
3758	2149	2196	1
3759	2149	1975	1
3760	2149	377	1
3761	616	2355	1
3762	797	144	1
3763	797	2034	1
3764	797	981	1
3765	811	1152	1
3766	811	1928	1
3767	2644	1036	1
3768	2644	2196	1
3769	418	2280	1
3770	136	2176	1
3771	78	1591	1
3772	78	945	1
3773	78	2331	1
3774	78	9	1
3775	336	2331	1
3776	1497	11	1
3777	213	949	1
3778	213	737	1
3779	213	2034	1
3780	213	981	1
3781	213	1710	1
3782	1885	601	1
3783	1885	1622	1
3784	1885	784	1
3785	1207	513	1
3786	1207	26	1
3787	1207	1757	1
3788	2218	144	1
3789	2218	290	1
3790	2218	1617	1
3791	2218	2280	1
3792	2218	1710	1
3793	2338	2281	1
3794	2338	2281	1
3795	2338	2281	1
3796	2338	2281	1
3797	2338	924	1
3798	2338	844	1
3799	2338	1710	1
3800	1135	393	1
3801	1135	1622	1
3802	1135	784	1
3803	1135	438	1
3804	349	503	1
3805	349	171	1
3806	349	1653	1
3807	349	1981	1
3808	349	1512	1
3809	349	2034	1
3810	349	1787	1
3811	349	1975	1
3812	349	1563	1
3813	349	692	1
3814	349	824	1
3815	349	84	1
3816	349	2453	1
3817	2531	171	1
3818	2531	1653	1
3819	2531	2034	1
3820	2531	2331	1
3821	2531	1787	1
3822	2531	1975	1
3823	2531	692	1
3824	2570	2249	1
3825	825	780	1
3826	825	2249	1
3827	184	2249	1
3828	734	2280	1
3829	651	144	1
3830	651	26	1
3831	411	276	1
3832	411	1710	1
3833	1914	1787	1
3834	121	2281	1
3835	121	2281	1
3836	121	2281	1
3837	121	2281	1
3838	899	1653	1
3839	899	1563	1
3840	1546	2134	1
3841	1631	328	1
3842	1631	471	1
3843	1754	2134	1
3844	68	1435	1
3845	721	2034	1
3846	721	1787	1
3847	1082	2280	1
3848	1738	2355	1
3849	1738	2280	1
3850	10	2134	1
3851	773	2280	1
3852	744	2249	1
3853	1422	377	1
3854	987	1787	1
3855	1565	949	1
3856	2631	601	1
3857	2631	784	1
3858	1155	1787	1
3859	2284	290	1
3860	1079	2280	1
3861	1901	2331	1
3862	1018	2280	1
3863	1848	559	1
3864	1395	2211	1
3865	2373	2280	1
3866	914	2280	1
3867	1587	1684	1
3868	1587	471	1
3869	549	2134	1
3870	1712	1213	1
3871	2701	1618	1
3872	2626	2331	1
3873	2635	2249	1
3874	89	2034	1
3875	2020	1213	1
3876	312	2249	1
3877	344	1898	1
3878	1000	2331	1
3879	993	1660	1
3880	993	2280	1
3881	993	1757	1
3882	581	1957	1
3883	2499	1435	1
3884	2024	1294	1
3885	2024	1787	1
3886	2024	1722	1
3887	894	2034	1
3888	2654	1213	1
3889	2410	1435	1
3890	279	1727	1
3891	235	2280	1
3892	659	144	1
3893	1532	2331	1
3894	1939	2034	1
3895	351	2331	1
3896	351	26	1
3897	911	2034	1
3898	869	2280	1
3899	869	917	1
3900	22	780	1
3901	22	2034	1
3902	2716	780	1
3903	361	2173	1
3904	361	1278	1
3905	988	377	1
3906	301	2353	1
3907	1908	2249	1
3908	2697	2280	1
3909	2677	2281	1
3910	2677	2281	1
3911	2677	2281	1
3912	2677	2281	1
3913	2677	2134	1
3914	2699	2165	1
3915	1825	1786	1
3916	2566	2034	1
3917	1178	503	1
3918	1178	171	1
3919	1178	1653	1
3920	1178	1981	1
3921	1178	1512	1
3922	1178	2034	1
3923	1178	1787	1
3924	1178	1975	1
3925	1178	1563	1
3926	1178	692	1
3927	1178	824	1
3928	1178	84	1
3929	1178	2453	1
3930	1590	2034	1
3931	1590	471	1
3932	2737	949	1
3933	2737	2034	1
3934	1034	1710	1
3935	1533	1757	1
3936	1404	2173	1
3937	1404	1278	1
3938	715	2034	1
3939	783	471	1
3940	211	702	1
3941	1177	393	1
3942	379	1710	1
3943	634	328	1
3944	2376	1435	1
3945	878	1822	1
3946	878	2034	1
3947	2712	2355	1
3948	1487	485	1
3949	1706	1485	1
3950	70	2331	1
3951	2695	2034	1
3952	381	1335	1
3953	381	679	1
3954	381	1909	1
3955	381	551	1
3956	381	952	1
3957	381	1390	1
3958	1945	2249	1
3959	1074	2034	1
3960	874	471	1
3961	2301	2249	1
3962	1977	1653	1
3963	2723	1036	1
3964	60	2165	1
3965	60	1883	1
3966	60	2280	1
3967	1279	193	1
3968	1420	2500	1
3969	1169	2034	1
3970	566	1213	1
3971	2272	2331	1
3972	2604	2034	1
3973	2636	2331	1
3974	597	2034	1
3975	2684	2280	1
3976	654	2517	1
3977	2121	1622	1
3978	2121	784	1
3979	2121	438	1
3980	2213	2034	1
3981	1353	2249	1
3982	12	2034	1
3983	12	2331	1
3984	1257	328	1
3985	2007	2249	1
3986	131	390	1
3987	131	390	1
3988	507	2034	1
3989	840	1036	1
3990	840	2280	1
3991	2141	471	1
3992	374	2034	1
3993	252	1883	1
3994	252	1830	1
3995	252	2196	1
3996	252	2297	1
3997	148	328	1
3998	148	2280	1
3999	194	2281	1
4000	194	924	1
4001	194	2280	1
4002	2067	1653	1
4003	2067	2211	1
4004	2067	2249	1
4005	2067	2034	1
4006	2067	2280	1
4007	239	2355	1
4008	664	1435	1
4009	664	2280	1
4010	1085	1308	1
4011	2735	1883	1
4012	2735	2297	1
4013	1553	1563	1
4014	2006	328	1
4015	2679	1134	1
4016	2679	2211	1
4017	2679	2331	1
4018	2679	1787	1
4019	2679	1975	1
4020	2679	377	1
4021	2679	800	1
4022	2679	84	1
4023	2679	2453	1
4024	2679	485	1
4025	624	2034	1
4026	624	2331	1
4027	624	824	1
4028	690	114	1
4029	518	2280	1
4030	1566	1868	1
4031	1566	1898	1
4032	1566	114	1
4033	1566	780	1
4034	1566	1389	1
4035	1566	1957	1
4036	1566	471	1
4037	957	1595	1
4038	957	2280	1
4039	1271	290	1
4040	2356	1600	1
4041	2356	780	1
4042	2356	1710	1
4043	263	171	1
4044	263	1653	1
4045	263	2034	1
4046	263	2331	1
4047	263	1787	1
4048	263	1975	1
4049	263	692	1
4050	338	503	1
4051	338	171	1
4052	338	1653	1
4053	338	1981	1
4054	338	1512	1
4055	338	2453	1
4056	338	1787	1
4057	338	1975	1
4058	338	1563	1
4059	338	692	1
4060	338	824	1
4061	338	84	1
4062	2557	171	1
4063	2557	1653	1
4064	2557	2034	1
4065	2557	2331	1
4066	2557	1787	1
4067	2557	1975	1
4068	2557	692	1
4069	2612	171	1
4070	2612	1653	1
4071	2612	2034	1
4072	2612	2331	1
4073	2612	1787	1
4074	2612	1975	1
4075	2612	692	1
4076	2458	2249	1
4077	2458	1213	1
4078	1439	1419	1
4079	1439	1157	1
4080	1782	1883	1
4081	1782	328	1
4082	1782	2297	1
4083	1493	2211	1
4084	1493	2280	1
4085	834	2034	1
4086	2384	2211	1
4087	732	1097	1
4088	732	513	1
4089	732	1134	1
4090	732	171	1
4091	732	970	1
4092	732	1653	1
4093	732	2589	1
4094	732	1760	1
4095	732	401	1
4096	732	1822	1
4097	732	1151	1
4098	732	683	1
4099	732	1595	1
4100	732	2331	1
4101	732	1036	1
4102	732	693	1
4103	732	1114	1
4104	732	2453	1
4105	732	1787	1
4106	732	26	1
4107	732	2280	1
4108	732	917	1
4109	732	124	1
4110	732	1757	1
4111	732	1957	1
4112	732	1811	1
4113	732	317	1
4114	913	1653	1
4115	913	2331	1
4116	1850	2280	1
4117	167	2280	1
4118	939	1710	1
4119	1940	1576	1
4120	1940	937	1
4121	1946	2249	1
4122	1946	2280	1
4123	1929	750	1
4124	2311	1710	1
4125	488	2280	1
4126	2400	1883	1
4127	2400	1830	1
4128	2400	2280	1
4129	2639	461	1
4130	2639	1735	1
4131	2639	818	1
4132	828	2249	1
4133	828	2280	1
4134	1874	2280	1
4135	2680	2280	1
4136	696	2355	1
4137	2538	2034	1
4138	1014	2331	1
4139	1037	503	1
4140	1037	171	1
4141	1037	1653	1
4142	1037	1981	1
4143	1037	1512	1
4144	1037	2331	1
4145	1037	2453	1
4146	1037	1787	1
4147	1037	1975	1
4148	1037	1563	1
4149	1037	692	1
4150	1037	824	1
4151	1037	84	1
4152	2096	2331	1
4153	230	949	1
4154	230	2249	1
4155	330	1883	1
4156	330	2297	1
4157	2171	2280	1
